gene,log2FoldChange,pvalue,padj
GENE_03425,0.1608498263867233,0.3976230499894088,0.4229132631242382
GENE_03426,0.4334969503527999,0.03875134245069355,0.06185369904340552
GENE_03427,0.3776216317852352,0.049994235271033395,0.07507638444711756
GENE_03428,0.3894631991045019,0.04909567809461416,0.0739820116407894
GENE_03429,0.6282105741087154,0.0022888831099006353,0.009638008518535352
GENE_03430,0.6553989785481749,0.005620221556197889,0.01645745697276102
GENE_03431,0.41612866499735635,0.04407057241069727,0.06828412211139956
GENE_03432,0.7106112058806247,0.0005603021641124596,0.004424512220131032
GENE_03433,0.6510438039999711,0.0019191221932585093,0.008742239067093562
GENE_03434,0.18811415801424758,0.3551081848989128,0.3817831205880876
GENE_03435,0.5769609288224391,0.0037230661979822527,0.012724081332816994
GENE_03436,0.5783659526774851,0.003086709289764366,0.01140777090423647
GENE_03437,0.3817883081529274,0.06288635884064038,0.08958218669322696
GENE_03438,0.36381041553650384,0.03774557307664724,0.060684201087857305
GENE_03439,0.5112740826517763,0.007197239298545142,0.019213132137066585
GENE_03440,0.45744967494372535,0.009733243763043888,0.02343101531787166
GENE_03441,0.5582737490405929,0.014030390877431225,0.03008876448087331
GENE_03442,0.312542031482244,0.15475885885194693,0.1849633785729018
GENE_03443,0.4908703934824681,0.022043949991768372,0.04109960745672167
GENE_03444,0.4353240387701298,0.07087899359270886,0.0986211125542074
GENE_03445,0.7315417390047259,0.0005631947573247846,0.0044357303634524736
GENE_03446,0.49305221073795646,0.006189581748772874,0.01755411726821575
GENE_03447,0.6551387149194579,0.00750839263581203,0.01972259688944584
GENE_03448,0.686777768166924,0.0012472973047615592,0.006838252767333109
GENE_03449,0.3752394561755521,0.09714179481706395,0.12651965982946592
GENE_03450,0.6094253300745276,0.003980328902260614,0.013263341893570858
GENE_03451,0.4879670097024782,0.018827078238760647,0.036861964208369374
GENE_03452,0.7983918379210095,0.0011236546153556425,0.006450370926266605
GENE_03453,0.9464081743467014,9.841467202709182e-05,0.0017026759866278862
GENE_03454,0.316545659034575,0.10542231272414358,0.13507022770550106
GENE_03455,0.46941582527938763,0.01810063431623184,0.03593534706418868
GENE_03456,0.5498128757690823,0.005175428024422075,0.015635734212755513
GENE_03457,0.31096758027254445,0.20047995122668946,0.2304367255479189
GENE_03458,0.5216759984440573,0.02205815932202252,0.04109960745672167
GENE_03459,0.5180922035095232,0.005535609109453039,0.016276416081896616
GENE_03460,0.3900128280224191,0.08549853713848327,0.11445587301001776
GENE_03461,0.34404796176850017,0.08149992759297418,0.11038863279557658
GENE_03462,0.4284721404234588,0.06382098193645189,0.09053905793226258
GENE_03463,0.28610059857358383,0.21807095331767135,0.2478924102735834
GENE_03464,0.49878593522707604,0.020443300139076522,0.03896931021554808
GENE_03465,0.6045102596459193,0.008102327959669123,0.020801485300139907
GENE_03466,0.2636348277264471,0.2756811607125963,0.30404892545781
GENE_03467,0.15764251809490037,0.4293506480316527,0.452758249532482
GENE_03468,0.36118485009729095,0.04369985789105197,0.06785692219107449
GENE_03469,0.5338626684255354,0.022479822666103294,0.04161312956069534
GENE_03470,0.6591396606002551,0.000827347574072859,0.005430722931852157
GENE_03471,0.6819185955986686,0.0003957378197337922,0.003670853811018508
GENE_03472,0.25173795034991997,0.2251640422061049,0.254998915295702
GENE_03473,0.21660223521767286,0.31795239455444224,0.3453001678480042
GENE_03474,0.18511220210383694,0.4063900510512447,0.4312973190907665
GENE_03475,0.669291174574127,0.0015501811993448216,0.007695145743629047
GENE_03476,0.7415557554157051,0.0007295445890704911,0.00501137464490489
GENE_03477,0.31344084116151283,0.10437068758616269,0.13391158273821233
GENE_03478,0.6966178155380414,0.0003800310905223196,0.003592977342345228
GENE_03479,0.04325332846646912,0.8316239216995427,0.8388379278793048
GENE_03480,0.13260357881577534,0.4868151244589375,0.5081577499571373
GENE_03481,0.5471606644244034,0.010045716275939285,0.023964017833824628
GENE_03482,0.6028302544280519,0.006126245935617063,0.01745034370755717
GENE_03483,0.3347158103767782,0.09416417205138607,0.12362865816134287
GENE_03484,0.45920333341014086,0.04748980054624665,0.07230481203752534
GENE_03485,0.772513332884837,0.00019530776114337338,0.002520100143785463
GENE_03486,0.4684035340658106,0.0115521349231815,0.026392100697605614
GENE_03487,0.4295509188287223,0.03653834153479514,0.05935403108316299
GENE_03488,0.9281660532467058,2.029673301458051e-05,0.0007322719973240824
GENE_03489,0.5737234404312561,0.013990088153224414,0.030055983075489474
GENE_03490,0.39451974618570507,0.04906158872139129,0.07397349396490717
GENE_03491,0.5778448272792867,0.006928592667586998,0.018736053725221736
GENE_03492,0.3644743676729645,0.08272991553066611,0.1115800102525067
GENE_03493,0.5163376112786313,0.019224294722093995,0.03739407648724761
GENE_03494,0.6916279499968727,0.0013005721894809971,0.006973577423490601
GENE_03495,0.4849562709646493,0.018266683435207518,0.03614401692499094
GENE_03496,0.1741014858272001,0.40215500906329404,0.42727901515437106
GENE_03497,0.6409175261680913,0.007664515280291014,0.020036133077099293
GENE_03498,0.6048973745062636,0.0064257547182323535,0.017935069570921586
GENE_03499,0.6371248796091864,0.0023641789759797555,0.00979361630480429
GENE_03500,0.6104248831516124,0.002146113156293407,0.009329395967483958
GENE_03501,0.546617469957619,0.012138670111756478,0.027296312371838268
GENE_03502,0.26568962188789413,0.2724200123036456,0.30088360095388295
GENE_03503,0.40536700858703867,0.04792442366382586,0.07276711761892783
GENE_03504,0.23782128379477996,0.23538367451968056,0.2651314198239249
GENE_03505,0.477435266802984,0.016602685135249744,0.033841592203933436
GENE_03506,0.5179627750518714,0.01712273175399967,0.03452859801169524
GENE_03507,0.636111772985033,0.003794174597694065,0.012875495702530706
GENE_03508,0.7575074369241275,0.00037561275413740784,0.0035670726888642717
GENE_03509,0.44148631488764245,0.0288577349942322,0.05004810092652133
GENE_03510,0.3354041457053496,0.15225264593022125,0.18249148499367285
GENE_03511,0.7359354247857359,0.00015331791569700396,0.0022197418651013663
GENE_03512,0.5133084126256131,0.01931531712256977,0.03754191860557778
GENE_03513,0.4113106336582586,0.05646902097709409,0.08225640346262796
GENE_03514,0.6034656941601968,0.0030919375587483188,0.011413496970003682
GENE_03515,0.4195110459688518,0.03829632724940477,0.061399085470505
GENE_03516,0.5894707547070865,0.006201855900123781,0.017583940743191893
GENE_03517,0.7587996307856999,0.0005401391196195249,0.004355960642092943
GENE_03518,0.4108636792178011,0.047385145013369524,0.07216744595395908
GENE_03519,0.4581404795995079,0.02463501392059693,0.044507703560247386
GENE_03520,0.6425773866225946,0.0029696200113932857,0.011134683207323906
GENE_03521,0.40301488566048693,0.0484940272603879,0.07337574105067014
GENE_03522,0.4897254495941681,0.032760371566741706,0.05489259249554512
GENE_03523,0.4503174340456493,0.017975047813948857,0.03574687161113221
GENE_03524,0.7577125533329054,0.0008580544238688923,0.005535834992702531
GENE_03525,0.41598588271829406,0.07799606699107843,0.1065198625019478
GENE_03526,0.44171840228683656,0.05514224427026149,0.08072353135743154
GENE_03527,0.4517003744194552,0.04037854170001468,0.0637992442724201
GENE_03528,0.5212726190597907,0.018601917394798665,0.036596335618333004
GENE_03529,0.779239647978053,1.816533038784334e-05,0.0007021462122856949
GENE_03530,0.5620843766973609,0.007874493797379783,0.020426702457535105
GENE_03531,0.7219147851054526,0.0008291228523119096,0.005430722931852157
GENE_03532,0.6074407787495106,0.007269828933884174,0.019324372498363038
GENE_03533,0.41841357696993775,0.051405922160119626,0.07658808426716272
GENE_03534,0.6517312416080383,0.004461761422349048,0.014236635042594281
GENE_03535,0.4010750952051625,0.07162571876495817,0.09937808024980628
GENE_03536,0.442746191040964,0.03393950972039921,0.05622847866202652
GENE_03537,0.7314140605243988,0.0009384134513441436,0.005843172175243734
GENE_03538,0.4082272297167764,0.10447046036474739,0.1340223994416259
GENE_03539,0.6669028139901387,0.0005447935480083602,0.004373630634652775
GENE_03540,0.3904813525543256,0.048196951089684706,0.07304201568996398
GENE_03541,0.4626727963310877,0.026582396324926632,0.04708182133355762
GENE_03542,0.6837160953332804,0.00392051840147133,0.013142870940232415
GENE_03543,0.80816766734974,8.355714242738746e-05,0.0015331585766493112
GENE_03544,0.6216529570231941,0.0025671806448989798,0.010248226127341237
GENE_03545,0.5064869670385805,0.016721229943765736,0.0339925749443279
GENE_03546,0.5425340551599787,0.00568653744762951,0.016598182859397285
GENE_03547,0.429469764313426,0.033393414405403464,0.05563714496068555
GENE_03548,0.6053764943477526,0.0039772825973361505,0.013257608657787169
GENE_03549,0.5580508902915797,0.00574909276105596,0.016736805709042096
GENE_03550,0.6336255411824707,0.0021567919052371386,0.00935050614620652
GENE_03551,0.07011483857189127,0.7327721348848066,0.7443845336091087
GENE_03552,0.3357227654354773,0.1337380921565746,0.16395499835303984
GENE_03553,0.543596189003102,0.008459674250203582,0.0213126417281468
GENE_03554,0.540467305753701,0.014138294572666136,0.030235290513892586
GENE_03555,0.5681035561944334,0.003691106333691425,0.012641482374672098
GENE_03556,0.13399282256549672,0.5623021630653297,0.5806507260071557
GENE_03557,0.46481258569503225,0.016003370371868764,0.03302387612849518
GENE_03558,0.8812942012293057,6.896906268161722e-05,0.0013586040773692846
GENE_03559,0.5300167502205158,0.012249159891048316,0.0274669465579965
GENE_03560,0.7216075595293621,0.0007188594262904791,0.004995548480128416
GENE_03561,0.38644272844937877,0.07529747926741903,0.10348746463361604
GENE_03562,0.6095009508072726,0.00110791468597654,0.006392075139418994
GENE_03563,0.7029612262268801,0.0003893373530558858,0.0036454808338566083
GENE_03564,0.372346298538182,0.0957965819394287,0.12527341694707556
GENE_03565,0.5457276020128008,0.0029509693289444384,0.01109785662885341
GENE_03566,0.2611245905557906,0.19974211045373658,0.22979994299785617
GENE_03567,0.5947823846520066,0.0049832988886184286,0.01528619290987248
GENE_03568,0.35889357377975184,0.09496549272878824,0.12449592649290539
GENE_03569,0.6635576029453611,0.0009259377699895009,0.005790730268852414
GENE_03570,0.7442540531937594,0.0005492073554442039,0.004383139309211524
GENE_03571,0.6425340492151923,0.005497447334046393,0.01622144388918971
GENE_03572,0.5683356624274758,0.008151124759198903,0.020870320025158633
GENE_03573,0.5999120131171596,0.004337970061305443,0.014020588433437115
GENE_03574,0.8572557068446658,9.686235363589378e-06,0.0005262762788291118
GENE_03575,1.0177397268932307,3.0486471181175804e-06,0.00033077895096844564
GENE_03576,0.555702418090692,0.0038104860921062186,0.012903779519492781
GENE_03577,0.7241564613723286,0.0007829864663967688,0.005237367668205812
GENE_03578,0.5850600943085089,0.0031396140273513085,0.011478724610491656
GENE_03579,0.4501447344692524,0.06614236591724652,0.09312796948286577
GENE_03580,0.4679226669668797,0.05089958912664447,0.07607288620780508
GENE_03581,0.5479695145425572,0.0034813487892271515,0.012188483343519527
GENE_03582,0.6524659451490518,0.005156236155840102,0.015591912092847965
GENE_03583,0.3799199708747185,0.05569674651341756,0.08136851207219511
GENE_03584,0.5486484303169181,0.014800722675293998,0.031230415181771817
GENE_03585,0.3069970112649214,0.148738490798778,0.17900889493173425
GENE_03586,0.3235984154970808,0.10791187359703334,0.13755827435489948
GENE_03587,0.7359960711623375,0.0010103492314759528,0.0061132041903117435
GENE_03588,0.5718026564821397,0.00636888962930434,0.0178300381559472
GENE_03589,0.5157040445969736,0.009072907342214328,0.022326710868123555
GENE_03590,0.34406806480417806,0.05511284194265011,0.08070411764921674
GENE_03591,0.27840791299985934,0.18287157236270524,0.21358511137900635
GENE_03592,0.778044291716725,0.00010159364125010055,0.0017396171446935026
GENE_03593,0.47953575673859117,0.020789141854158127,0.03940232824623754
GENE_03594,0.4977000068522308,0.026379198365477117,0.04683806527961135
GENE_03595,0.43839333134447145,0.018680678446657037,0.0367079552891669
GENE_03596,0.4234916178268602,0.04183518078075079,0.06557238366888839
GENE_03597,0.41240727008569955,0.03559547935150232,0.05822460066931319
GENE_03598,0.2634624858628891,0.2447276394055137,0.2739493031501542
GENE_03599,0.6859980767526421,0.001325651850110583,0.007062609750189574
GENE_03600,0.7981450901361962,0.000136471391501192,0.0021029974437735957
GENE_03601,0.5254260396844215,0.026274415200044667,0.04668517270796849
GENE_03602,0.450988403091662,0.03931062489732752,0.06253721556062079
GENE_03603,0.5391519175975681,0.010881939501997336,0.02536216211429305
GENE_03604,0.6726217246799209,0.0013360557086765322,0.007080800029355857
GENE_03605,0.8265294845588222,1.2659143330945156e-05,0.0006057006378442658
GENE_03606,0.42314266236408926,0.047726447237579184,0.07256048168263657
GENE_03607,0.6154007276899724,0.004007771983088905,0.013328140948084152
GENE_03608,0.78793005271607,8.158230955539734e-05,0.0015052086633837148
GENE_03609,0.4504492083869627,0.03565290002395282,0.058294473551263604
GENE_03610,0.44973532836228713,0.011735065035236764,0.026646378372472215
GENE_03611,0.3978813330505595,0.06519709564738649,0.09202130648890118
GENE_03612,0.5237770592153268,0.020557647139924216,0.03909784545440132
GENE_03613,0.8484981189027598,0.00018375524302865093,0.0024301808340441646
GENE_03614,0.6702726300432298,0.0005429729529150582,0.004368245799799343
GENE_03615,0.47622119828424125,0.0074963620615846015,0.01970134575974928
GENE_03616,0.33861463130574165,0.13889230254708848,0.16921297552358147
GENE_03617,0.103403254631238,0.612792885349362,0.6292800219237646
GENE_03618,0.8682813760649708,7.79227185359655e-05,0.0014592269388757583
GENE_03619,0.7942447136982231,0.0002448185268271056,0.002860029519008243
GENE_03620,0.5337571512552026,0.015976331855104487,0.032988502694826526
GENE_03621,0.5995198566016064,0.003103208484151347,0.011421451910752107
GENE_03622,0.502561447598902,0.0177386141436032,0.035438764834829516
GENE_03623,0.7547287546796291,7.90370001177193e-05,0.0014745708977186437
GENE_03624,0.5381759237910275,0.010183914387896767,0.02417833425426583
GENE_03625,0.4080156502228629,0.02380955236122572,0.04343223706899985
GENE_03626,0.8164741470843957,6.118419927941525e-05,0.001282696115098803
GENE_03627,0.5307098762169398,0.012540567642669228,0.027892721625153976
GENE_03628,0.30331195405858313,0.18311643051659254,0.2137462711761323
GENE_03629,0.5074508232925155,0.005150649900440258,0.015591912092847965
GENE_03630,0.3928436731349345,0.069967748802094,0.09752961918329243
GENE_03631,0.8996324220649008,2.3492673194672175e-05,0.0008045436025572662
GENE_03632,0.4854151378671814,0.034802132832653675,0.057230937070635875
GENE_03633,0.4631460792881583,0.044262366937665394,0.068517595878739
GENE_03634,0.4381341092363069,0.03665168203387482,0.059470520905200094
GENE_03635,0.4980798198530225,0.02983005042897957,0.05130727627963462
GENE_03636,0.6082695463046806,0.004473597763136323,0.014260751556060961
GENE_03637,0.6184638741792261,0.0010673175607948835,0.006275178290285093
GENE_03638,0.8853965662983576,0.0003904001907916025,0.0036485999139402106
GENE_03639,-0.08083327551088004,0.6731010645859161,0.6862775943983647
GENE_03640,0.2563874264548378,0.21400457948171794,0.24401890476820745
GENE_03641,0.2931883527175341,0.11910828821298448,0.14882954918528613
GENE_03642,0.7559992026797717,0.00011758594295075126,0.0019029941187812976
GENE_03643,0.6611226141104849,0.00410157912426784,0.013496476223322935
GENE_03644,0.551799853548931,0.010832196666284655,0.025279338777793828
GENE_03645,0.5569317676141132,0.008104258672934508,0.020801485300139907
GENE_03646,0.693205219339907,0.004036381227237363,0.0133787909421192
GENE_03647,0.5440003506123015,0.0057722942004707995,0.01679139156545878
GENE_03648,0.3515958397363992,0.06730232660210991,0.0943931649398456
GENE_03649,0.6339348289964102,0.003371419117348186,0.011963871956523016
GENE_03650,0.6694789665262144,0.0016243918005814022,0.007912283490411115
